fname,label,aso_id,manually_verified,noisy_small,validation
98493.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
390759.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
406741.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
420396.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
428785.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
419181.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
191520.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
99591.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
56508.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
368022.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
181587.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272513.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
425683.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
346174.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
91568.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
273397.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272287.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
264726.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
148790.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
273394.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
89563.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
419163.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
101986.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
260808.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
166305.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
422338.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
425313.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
128096.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
83156.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
273079.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
334700.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
273125.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
161412.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
425672.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
19669.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
422143.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
360462.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
60853.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
428470.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
186011.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
326543.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
345430.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
82488.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
418304.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
94367.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
371273.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
414321.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
235438.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
205749.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
168773.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
348355.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
396893.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
40664.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
184075.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
270494.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
387004.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
263042.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
406734.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
405114.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
271920.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
386707.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
271907.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
59592.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
209824.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
199900.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
328022.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
379149.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
209760.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
266522.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272310.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
91038.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
22515.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
197780.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
144130.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
386687.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
264718.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
208103.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
164506.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
89557.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
430630.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
273398.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
422747.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
106733.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
270417.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
164491.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
18443.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
40661.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
403602.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
381735.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
152793.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
349081.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272545.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
200185.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
152701.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
40641.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
109594.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
424749.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
386028.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
136516.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
335981.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
419179.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
330807.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
164515.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
195134.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
73104.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
208101.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
90171.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272306.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
200323.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
406749.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
242190.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
415637.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
87521.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
207265.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
124061.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
186122.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
256787.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
428801.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
93738.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
264679.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
271916.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
209475.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
62660.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
216880.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
273417.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
329604.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
172363.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
122816.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
360800.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
348248.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
389635.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
189231.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
164493.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
138472.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
419165.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272573.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
73108.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
420937.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
94329.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
160597.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272273.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
233719.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
195540.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
425668.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
263082.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
379289.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
428985.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
389658.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
41575.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
386980.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
40656.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
41582.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
103973.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
152832.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
201783.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
128007.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
185042.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
215953.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
427617.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272553.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
146699.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
392214.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
421635.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
178606.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
221759.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
19292.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
416268.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
278924.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
185807.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
104081.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
340205.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
420550.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
178990.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
157390.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
181576.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
191102.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
360558.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
197781.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
100014.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
419164.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
349078.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
154479.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
210004.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
430224.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
166301.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
360561.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
218164.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
386688.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
99713.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
273109.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
404095.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
409243.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
371271.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
266608.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
176629.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
164523.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
85652.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
62657.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
188851.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
422748.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
428981.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
109590.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
109083.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
153216.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272112.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
195027.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272511.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
164516.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
150416.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
390579.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
176123.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
164498.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
412786.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
379287.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
317337.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
419167.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
140124.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
378260.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
71046.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
215081.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
428365.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
152810.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
418342.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
94342.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
148794.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
382707.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
269459.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
421022.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
58511.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
414336.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
410609.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
368623.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
403378.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
415633.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
169256.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
232822.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272491.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
428787.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
319210.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
138054.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
273102.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
421130.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
188850.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
426357.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
367050.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
257468.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
406745.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
40629.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
426327.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
56136.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
278929.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
258021.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
264624.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
422744.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272097.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
420253.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
271930.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
379294.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
154709.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
270425.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
233383.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272555.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
349082.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
138093.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
316922.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
395654.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
386692.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
187285.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
397565.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
138088.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
406681.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
211450.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
419453.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
393434.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
40644.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
160595.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
40632.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
264647.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
152355.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
316823.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
397921.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
382275.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
77398.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
181575.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
40688.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272560.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
197778.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
164459.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272152.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
189335.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
429214.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
51146.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
204920.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272543.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
109593.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
273407.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
199885.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
364830.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
263005.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
360729.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
339345.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
189852.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
395825.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
40678.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
62659.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
406693.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
207195.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
430636.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
149453.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
184150.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
154720.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
264695.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
253684.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
143570.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
398781.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
154774.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
362777.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
137811.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
137761.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
425139.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
233016.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
171545.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
28658.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
249911.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
84244.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
397286.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
250121.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
20186.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
278925.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
166288.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
201757.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
398775.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
152798.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
405637.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
394554.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
181583.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
271938.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
168013.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
371017.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
324993.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
332719.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
364878.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
57801.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
264643.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
386570.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
401348.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
50723.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
55139.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
184578.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
197402.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
128001.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
254554.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272547.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
184062.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
223153.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
20184.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
428242.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
164497.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
154707.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
167680.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
93977.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
422740.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
154409.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
260114.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
335255.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
391983.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
264670.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
398783.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
428386.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
159498.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
353261.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
406677.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
403168.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
44712.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
321443.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
333924.wav,Walk_or_footsteps,/m/07pbtc8,0,1,0
269858.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
395752.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
369639.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
154721.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
409775.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
31757.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
83361.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
330887.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272271.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
434417.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272313.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
98701.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
195616.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
30226.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
396013.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
326987.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
59655.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
219644.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
256789.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
419449.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
333625.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
154840.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
421132.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
428999.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
427123.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
106610.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
97382.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
94343.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
82836.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
28661.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
371825.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
272514.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
56362.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
73109.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
216570.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
404799.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
205819.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
203564.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
134867.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
41363.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
419452.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
317332.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
384100.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
406748.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
388327.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
256574.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
169553.wav,Walk_or_footsteps,/m/07pbtc8,0,0,0
